																																		Class	blank	chow	chow	chow	chow	chow	chow	chow	chow	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	iQC	iQC	iQC	ISTD	lard	lard	lard	lard	lard	lard	lard	lard	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
900	13.602	662.57245	DG 38:4|DG 18:1_20:3	[M+NH4]+	null	0.79	True	11.292	662.57178	C41H72O5	DG	ZXWSLQAQQZOXNU-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)CO)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	900	0	0.00	1.00	0.829	0.848	0.934	4.00	2.00	2.544	357.17	iQC_3_pos	662.57281:1005913 663.57748:447233 664.58215:81423	109.10769:6959 121.10542:8373 138.74805:6327 149.13284:9212 178.55562:5723 207.63147:6071 212.77020:5699 271.24396:10972 289.25397:18734 337.27582:8258 339.28964:111103 363.28891:80920 365.30444:14365 399.93707:6070 627.53424:55966 645.54498:33649	0	45165482.9409628	48777771.5239533	34626805.0165592	84965121.9172477	55018215.8260829	57862006.8773578	30938098.0057998	74878426.5738939	19374172.8060503	96482162.2818802	21632032.920393	32558630.1198133	84212874.5120987	68966479.6094147	27927988.2557603	8892929.1861238	39291396.0185646	61271360.2785425	39291395.4242286	0	78148377.2431596	130958325.4713	16215606.8135732	82548943.6709769	69431898.6481239	110892417.348445	478956226.244535	58601231.8963012	0	54028991.0852322	45005908.7114418	46618050.5737786	0	128219128.417052	0	18605625.0236915	33198883.723364	12690138.4538466	0	145780879.87442
916	13.894	664.57922	DG 38:3|DG 20:1_18:2	[M+NH4]+	null	0.55	True	12.271	664.58752	C41H74O5	DG	YTBITHSVLHBAPO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)CO)CCCCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	916	0	0.00	0.85	0.620	0.609	0.927	4.00	2.00	2.372	49.11	lard_15_pos	664.57996:3456458 665.58462:1468959 666.58929:126586	106.73168:5912 109.10780:28446 121.10561:15030 123.12173:15092 125.47537:5759 135.11798:11139 149.13220:11290 163.14836:6932 245.22757:9445 245.25417:5938 263.23608:13169 289.25198:11833 293.28381:9337 337.22607:11145 337.27328:190136 339.28912:103081 341.30606:35142 363.28848:29799 365.30511:81065 367.26923:11903 367.32068:194038 439.20200:20870 440.20560:33730 495.26700:42032 496.27020:131861 551.33118:13402 552.33264:45668 607.38574:7049 608.39618:76660 609.49243:6442 629.55115:245195 647.56299:44345 664.34265:9847 664.45813:139766	22394.5650076382	8497322.4418366	15376454.5168032	11281066.2636708	11942222.8138478	10837422.1733609	16383211.3094299	13115710.5371578	16581194.5122099	3082661.80923624	6853065.82901479	4461027.1334054	4117305.14527615	8065890.82565963	3504055.13151503	3466649.91422846	4534918.58167637	9632499.78957708	11164960.2018837	9632499.25155494	0	12988604.8958613	22151296.6819444	9452823.60182477	16251217.6498218	9592043.18769381	18598670.1924977	31878181.0905344	10414061.6450316	22394.5650076382	13001825.5710396	4760696.79625151	10143319.7476719	0	16415862.3681512	0	2902128.40737369	1769848.79462812	884766.586881304	0	7742151.67298055
918	14.119	664.58820	DG 38:3|DG 20:1_18:2	[M+NH4]+	null	0.90	True	12.271	664.58752	C41H74O5	DG	YTBITHSVLHBAPO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)CO)CCCCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	918	0	0.00	1.00	0.656	0.643	0.929	4.00	2.00	2.461	134.42	chow_13_pos	664.58826:2895006 665.59292:1229694 666.59759:253095	107.09311:9861 109.10773:30692 111.12360:13201 121.10552:23792 123.12121:17531 135.11848:13201 137.13289:10232 147.11638:6572 149.13255:12487 163.14731:8445 245.22618:13359 263.23694:14145 289.25275:18651 337.27383:243390 339.28992:61207 341.30557:64339 363.28870:49020 365.30527:54302 367.32071:244583 439.20416:13830 440.20758:32655 479.28345:6688 495.26669:47931 496.26929:108087 552.33014:54355 607.38885:11339 608.39459:91504 629.54968:298321 647.56049:57573 647.66864:11981 664.45660:169935 664.75110:9924	78055.8885325588	22852763.0128756	33483979.8487298	23894920.5883798	29178908.8119768	23995737.073345	37252523.9439769	28113923.4443021	38721367.2238415	6211153.1719935	10097544.908415	9698244.19508435	5832878.68525178	10592131.9320396	6842058.28031915	6236142.78629453	11059833.705852	19249928.7322238	22958423.338709	19249929.6646688	17512.5396828889	21381328.561223	45267390.5265094	20948047.7669202	28544620.2566829	23335624.0188912	40555434.5552763	53530002.6742609	17570749.6602523	78055.8885325588	29686765.4934284	8321248.45815624	20486093.9118672	17512.5396828889	31391649.752502	0	6195069.22048571	2232495.80828286	2141100.09016887	0	13309049.3582577
919	16.952	664.66089	Cer 43:1;O2|Cer 18:1;O2/25:0	[M+H]+	null	0.10	True	13.406	664.66022	C43H85NO3	Cer_NS	QHPYSHVSWAOLHS-UHFFFAOYSA-N	O=C(NC(CO)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	919	0	0.00	1.00	0.571	0.541	0.825	5.00	2.00	2.377	45.24	chow_5_pos	664.66089:679818 665.66556:294731 666.67022:67689	106.37879:5435 110.46299:5353 172.78743:5937 216.90205:6551 252.26799:11432 264.26883:132101 282.28043:19983 431.86548:7115 439.20056:11199 440.20541:22145 495.26721:35690 496.26852:90967 551.32623:9870 552.33008:28163 608.39386:58414 628.64325:16922 646.65033:106736 647.66888:9395 664.45819:87574	48444.8591876262	5552452.70162103	1590671.10107295	3338051.3467692	8059599.47443153	3497057.11410999	7038887.8939833	2128185.68481829	8031858.880564	786883.949746032	3258520.29603961	1291020.4875885	1666008.94755316	3201405.53353633	2760202.12983984	2016371.99809029	3966249.90679315	2878459.16519122	3055121.99026466	2878459.09292309	20702.4548705355	1397423.64014671	2092022.86060041	1260211.56818738	2176176.16009481	1371964.75581156	2702506.00021273	4199814.85314244	2471840.06241868	48444.8591876262	4904595.52467129	2368332.90614836	2937346.74945966	20702.4548705355	2208994.98757684	0	2614096.96459734	1100133.89403017	101996.350473971	0	967339.619913871
925	15.096	666.60364	DG 38:2|DG 18:1_20:1	[M+NH4]+	null	0.93	True	12.967	666.60309	C41H76O5	DG	AKCNIDZVBDSVNW-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)CO)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	925	0	0.00	1.00	0.744	0.851	0.947	4.00	2.00	2.533	73.53	chow_5_pos	666.60345:4654467 667.60812:2063282 668.61279:462731	102.13540:772226 107.09322:8885 109.10809:29505 111.12364:17201 117.58348:6146 121.10557:26557 123.12125:18838 135.11876:34594 147.02267:7046 149.13220:11157 153.12779:7196 163.14781:7442 247.24167:9661 248.97072:7987 264.26935:22789 265.25226:22433 275.27457:9557 293.28473:19994 337.27487:32456 339.28983:549211 341.30862:9800 367.32114:475818 369.33786:34192 604.60162:25534 631.56689:500985 649.57367:18843	488080.765711201	45844928.5661167	65322679.1001016	47161578.1434609	57636010.2279667	36198692.166422	53855775.8047881	55501329.5102717	62407309.8372386	16826440.3937226	21701123.4075371	17145327.0184914	15631929.4613993	24896705.7884216	19921921.3562934	14431957.3784298	19227739.6109127	33483807.4893314	44095606.7040459	33483807.8796988	661475.908466986	35244147.2093166	86930865.5960904	31491861.1199555	46387074.7978992	35412065.8013476	66370905.7807817	102999192.74546	33059185.8605961	488080.765711201	52991037.9195458	18722893.051901	37021074.0243587	661475.908466986	54736912.3639309	0	9534845.9447077	3437810.57455989	6126725.0205123	0	27605490.5104843
927	21.357	666.61877	CE 18:2	[M+NH4]+	null	0.38	True	14.505	666.61841	C45H76O2	CE	NAACPBBQTFFYQB-UHFFFAOYSA-N	O=C(OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCCC(C)C)C2(C)CC1)CCCCCCCC=CCC=CCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	927	0	0.00	1.00	0.467	0.656	0.833	1.00	2.00	2.383	76.64	fishoil_15_pos	666.61877:1488725 667.62344:840880 668.62811:134220	102.13548:577029 109.10785:13031 135.11847:11340 143.99124:6421 147.11687:16654 149.13194:7884 151.14865:6878 151.62436:6611 161.13269:20905 175.14836:8703 203.17891:8162 243.20937:7906 257.22476:7527 304.46585:22144 335.23920:6067 369.35181:247473 547.39374:6635 565.57062:7289	0	3706444.04499149	379362.503437858	4784990.49372509	6635397.76546418	7326884.38230971	9101742.96677887	9024583.2794861	2128770.09001913	17894055.28636	15087815.8397063	3705911.08875846	9735414.85391312	21092118.7893856	378187.251652183	10829990.0478	0	2846574.379602	3802917.17970204	2846574.43592869	0	3223733.45739815	3708762.46717998	2887898.1382669	4870898.8464789	4362264.33010305	6479801.8337868	3110826.52573562	11153497.8453657	0	5386021.94077655	9840436.64469696	3165355.33174424	0	4974710.43053939	0	3189987.62595015	7964090.11009266	552144.756815204	0	2760071.80240041
939	22.022	668.63452	CE 18:1	[M+NH4]+	null	0.93	True	14.908	668.63397	C45H78O2	CE	RJECHNNFRHZQKU-UHFFFAOYSA-N	O=C(OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCCC(C)C)C2(C)CC1)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	939	0	0.00	1.00	0.736	0.835	0.833	1.00	2.00	2.479	156.20	lard_13_pos	668.63434:2147441 669.63901:1069733 670.64367:216103	102.13543:42868 103.13898:7884 135.11841:9919 147.11664:16916 149.13286:11467 161.13281:18547 169.91237:6297 175.14867:10637 189.16391:6273 193.19672:6515 215.17938:6020 217.41290:6200 235.66124:5653 243.21043:8895 287.27341:7124 369.35159:283281	0	4821423.95591618	6022351.55106679	10247343.4849649	9181381.72298867	31015847.2568853	27776000.2378603	19438719.5339782	8745553.41698545	18163847.9827722	23944896.4884499	6353008.96184325	10107673.7506499	28168075.1901645	2495903.19530823	19345618.1547834	2692622.0298323	11565623.751337	13674924.4500647	11565623.6457343	0	12695401.9007331	17013305.9798049	5875575.19755316	8063666.78987177	6293788.26520567	18978272.021682	24207130.1953729	48276672.0675094	0	14656077.6450807	13908955.7192255	12268723.9490453	0	17675476.5522166	0	10129541.3975051	9851105.71874339	1217805.35669715	0	13975488.4548723
942	11.472	670.54089	DG 39:7|DG 18:2_21:5	[M+NH4]+	null	0.28	True	9.973	670.54053	C42H68O5	DG	GTGNENRCIRQPGI-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCCC=CCC=CCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	942	0	0.00	1.00	0.687	0.736	0.915	4.00	2.00	2.482	90.67	fishoil_15_pos	670.54132:1366725 671.54599:661639 672.55066:110244	107.09347:6424 107.43147:5638 109.10806:8055 121.10534:8453 131.08705:7472 133.10315:6003 145.10086:6962 149.02321:5299 187.14828:7644 201.16333:13909 207.67484:6718 215.17950:8441 252.85306:5281 281.22632:7554 299.23764:17621 325.27539:9916 337.27429:101670 357.28333:5618 373.27765:32147 468.48553:7594 635.50220:15749 653.51379:15816 672.69977:6984	3211.70008169676	0	1038096.15014599	329984.384650688	328705.336241788	169923.191317941	971971.445188549	563809.512546811	788150.866480934	21702584.585065	18043070.7343149	6607687.97221586	12254073.9859428	17091048.2983151	9563144.43147198	9468862.57378282	7404654.93995894	3621647.12000387	4341573.47074204	3621646.94237385	0	0	0	4780.35924286705	0	44935.4907279876	0	350104.319011133	0	3211.70008169676	523830.110821587	12766890.9401334	3861622.51103992	0	49977.5211227485	0	380237.137490859	5535293.91582531	415649.723672768	0	122260.298082824
948	12.438	672.55670	DG 39:6|DG 18:1_21:5	[M+NH4]+	null	0.24	True	10.644	672.55621	C42H70O5	DG	PJGOCQDNXXQONP-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	948	0	0.00	1.00	0.725	0.762	0.888	4.00	2.00	2.485	67.72	fishoil_9_pos	672.55646:569610 673.56113:231325 674.56579:75367	117.42628:6695 121.10530:6985 161.63303:5860 173.13211:7126 178.98344:5506 215.17920:6519 267.33914:6195 281.22629:8241 299.23734:11690 339.28973:68750 373.27344:18452 374.82541:6194 637.51788:8306 655.52753:14076	0	1015667.89664505	1583906.16626943	1515457.90214799	991543.029357051	1411421.19548909	2510507.23640518	1467360.45541305	2083323.74031228	16971547.747125	14502210.4108545	6441812.00439265	9267191.01696806	15915941.6516542	7270706.08095915	8423696.01449533	5927035.3680243	3998402.68777901	4649155.83415078	3998402.56684374	0	538613.279947117	1028472.89490699	54404.4121069884	1011643.72138575	593429.06903716	637909.933755519	1143759.04480031	634946.890979821	0	1572398.45275489	10590017.5368091	4215320.36292451	0	705397.405864957	0	511127.044095503	4484995.74632925	375712.539144746	0	351321.803815112
961	9.834	678.50952	DG 40:10|DG 20:5_20:5	[M+NH4]+	null	0.34	True	9.123	678.50922	C43H64O5	DG	JHFHIXGYPUDQSZ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)CO)CCCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	961	0	0.00	1.00	0.519	0.578	0.884	3.00	2.00	2.400	92.90	fishoil_14_pos	678.50928:1500097 679.51395:333053 680.51861:154270	105.07762:7031 105.17059:5895 109.10743:6127 117.07552:6637 119.08996:14034 121.10381:6279 131.08699:14887 133.10315:8586 133.58052:6185 135.11853:10646 145.10216:7297 159.11691:8912 171.11580:8214 173.13112:6743 201.16428:10984 267.21045:7665 333.24341:33870 359.25854:59822 385.27380:17533 643.46948:10804 661.46704:14159 678.47791:18758	3067.87144005614	0	0	0	0	0	0	0	0	27842862.0028863	23873231.3551741	14650020.2699363	18517686.8246996	20327892.5447796	10986449.1304323	14315815.45198	25637362.6331538	6533591.83984957	7044065.84165335	6533592.01258098	46291.3941592478	0	0	0	0	0	0	0	0	3067.87144005614	0	19518915.0266302	6703749.89802796	46291.3941592478	0	0	0	5987150.80352201	294722.252492469	0	0
980	10.607	680.52527	DG 40:9|DG 18:3_22:6	[M+NH4]+	null	0.48	True	9.333	680.52490	C43H66O5	DG	VLUYADZBWJUSNX-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	980	0	0.00	1.00	0.722	0.787	0.888	3.00	2.00	2.490	23.40	iQC_1_pos	680.52521:636382 681.52988:202428 682.53454:637722	109.10758:7568 112.08817:5589 112.96107:5450 145.10118:6612 172.81483:6641 210.61256:24778 210.63278:8481 304.46494:6908 335.25836:87886 385.27206:17604 645.48163:8634	0	2345395.64394316	3455559.1524983	4149449.76933441	2905704.8991554	4704477.58998915	9088552.42747611	2846420.56882962	3713728.00971605	21181678.8855397	19146019.8240822	12080371.7627731	13999217.5782399	19224718.1943357	11560891.0873658	13885505.9924025	13715952.0886014	7221264.60783473	8002360.94853382	7221264.33601373	0	1244484.28616725	311365.882846949	671011.460838667	757431.05893903	728065.243968194	272977.63719473	2006692.27185539	793695.903707651	0	4151161.00761778	15599294.4266675	7481629.96412743	0	848215.468189732	0	2133859.77747285	3676601.46083109	450966.261033631	0	557450.196199409
987	11.430	682.54083	DG 40:8|DG 18:2_22:6	[M+NH4]+	null	0.72	True	9.815	682.54053	C43H68O5	DG	GPMAAGRGFWBOSO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCCC=CCC=CCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	987	0	0.00	1.00	0.752	0.792	0.868	4.00	2.00	2.488	964.68	fishoil_12_pos	682.54083:32183338 683.54550:15825751 684.55017:3725382	109.10796:8353 113.42097:5321 117.91898:6974 119.08990:7772 133.10277:9705 135.11800:8099 162.58250:6315 293.22446:9113 337.27359:117937 337.60809:6059 385.27451:18843 647.49860:6238 665.52039:8473	0	22746209.145708	41899310.5294166	42539994.7956114	32016737.4564894	41879323.5095299	102338589.60173	38355833.3345332	55260291.5970225	279236698.726652	258106142.216264	128364757.120231	179521684.644034	268474330.969652	148554492.909147	211759623.179909	198982796.757404	86328498.5166518	93034285.4427181	86328497.622348	0	27836002.8645976	11166251.8385639	15964368.7701318	15952438.4850018	15090313.7863659	15829099.6166602	29122408.0505826	17809554.8158219	0	47129536.2462551	209125065.815412	88563760.5272393	0	18596304.7784657	0	24172161.7659483	56079421.5413396	3871588.14505597	0	6390417.45099075
996	11.954	684.55621	DG 40:7|DG 18:2_22:5	[M+NH4]+	null	0.17	True	10.187	684.55621	C43H70O5	DG	LRHVZVQHYQOHJX-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCCC=CCC=CCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	996	0	0.00	1.00	0.763	0.762	0.907	4.00	2.00	2.501	346.81	iQC_3_pos	684.55664:1055645 685.56131:474824 686.56598:175091	147.11656:7186 158.89342:5619 186.95761:5845 226.27895:6602 295.24023:8045 313.25171:14962 322.71652:7133 337.27460:67274 387.28964:28062 483.25842:5615 649.51935:11145 667.52454:16706 684.19635:7163	3785.25538634438	22942478.2801787	31975079.8333906	43052176.925635	33525384.7868912	40046014.7477329	55597711.5194329	35659700.5140974	37319045.342018	86779788.7709417	58623621.3628474	53602229.8681939	43325972.6083259	164101916.22445	132049453.164253	52046175.8234861	17924043.7700043	36092199.6997119	48121272.7590896	36092199.4639028	0	15989009.5327027	16217555.5841678	4889040.40226383	12315400.5964699	10747079.7430456	14998432.0883358	86282468.2680733	13948438.4613853	3785.25538634438	37514698.9936721	76056650.1990627	40101890.6409014	0	21923428.0845555	0	9460424.99660962	49044382.387699	6944988.63700561	0	26264619.6162209
997	12.419	684.55664	DG 40:7|DG 18:1_22:6	[M+NH4]+	null	0.93	True	10.544	684.55621	C43H70O5	DG	ZILMKERHGSKQBG-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	997	0	0.00	1.00	0.656	0.739	0.859	4.00	2.00	2.452	1367.02	iQC_3_pos	684.55670:10253369 685.56137:5065892 686.56604:1052511	105.07774:32269 107.09327:52859 109.10802:64863 111.08698:13229 111.12356:29703 117.07542:19816 119.09000:34154 121.09694:11043 121.10574:111986 123.12102:28446 125.09844:14910 129.05772:13766 129.07310:17071 131.08766:47414 133.10271:41128 135.08189:15626 135.11850:93784 137.13261:10909 139.11162:11737 143.08603:32404 145.10109:35381 147.08165:7383 147.11650:26916 149.09615:16773 149.13272:50362 153.12720:13660 155.08575:8167 157.10078:32253 159.08018:6235 159.11691:33004 161.09595:6366 161.13208:31750 163.14886:36269 168.85329:7383 169.10164:18780 171.11685:38661 173.13261:25627 175.14832:43118 181.10072:16407 183.11674:28117 185.13251:29084 187.11108:9151 187.14816:23565 189.12724:15286 189.16460:8951 195.11763:10389 197.13322:15719 199.14844:21801 201.16342:31248 203.14383:11061 203.17993:14522 209.13226:21006 211.14806:25969 213.16479:32883 215.17992:27923 223.14781:30036 225.16324:19260 227.14168:14030 227.17950:49104 229.15907:12815 237.16417:16848 241.16040:10759 247.24239:21856 251.17950:15782 265.19550:7140 265.25357:47308 267.21158:14089 269.22568:27025 271.25101:6565 293.22620:142243 304.41144:14254 311.23706:187436 337.27420:13792 338.93622:8601 339.28961:2110197 342.40295:7161 359.03714:6918 385.27396:266472 429.09375:16807 649.52020:106969 667.53143:103556 669.94440:6918 685.43390:22402	9662.85490640528	64623558.0766849	111329619.512827	97752675.1407188	80059266.2995605	84727246.6407448	220319685.003287	109101163.812543	131048695.489615	239255737.370461	231984632.801654	165629537.528954	154164009.955679	272566960.150272	108849174.877046	218757264.898109	167601749.568543	112529510.638506	122899146.206109	112529504.960307	8231.27957682965	54193745.7164898	38383597.7381421	27970581.8461616	40226388.2836807	35198648.9897866	43662878.3492855	66688559.613121	38611385.4347531	9662.85490640528	112370238.746998	194851133.39384	115986053.934974	8231.27957682965	43116973.2464276	0	48277900.9878443	54261441.1249191	5986913.5255094	0	12081782.4058651
1007	9.575	686.55707	HexCer 33:1;O2|HexCer 18:1;O2/15:0 [IS]	[M+H]+	null	0.93	True	9.995	686.55634	C39H75NO8	null	RQMWEOCAOZZDMQ-UHFFFAOYSA-N	O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCC	330	True	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Lipid_ISTD_pos_2; Tag: Confirmed	True	False	1007	0	0.92	1.00	0.853	0.925	0.931	6.00	0.50	1.220	88.02	iQC_1_pos	686.55713:999206 687.56180:419575 688.56646:135219	110.35081:5932 240.38597:6321 252.26843:19651 264.26886:182575 264.30136:10344 282.27884:21941 355.06909:8432 488.48178:20732 490.49417:8551 506.49399:78321 668.54651:146261 686.20526:8885 686.44714:10996 686.57489:9320	114664.367779985	14130760.5730223	7013020.58566727	9188188.53794351	13901984.0875919	8803027.95461616	8129276.9683714	6362311.86198853	7386527.82153092	6537415.39437077	16224450.1099029	4172510.79450041	7412486.10802483	11165660.164597	9456720.28820598	7049427.38015999	8115283.05917479	7283026.61439523	9349294.10982766	7283026.74073472	4671573.79843406	10796485.8538133	14046883.923376	5576806.25969745	9201257.29423357	8159496.18780443	11853363.8814922	9928352.62656064	6903511.54414814	114664.367779985	9364387.2988415	8766744.16236709	7971782.4883192	4671573.79843406	9558269.69639071	0	3015035.58641863	3647557.37076791	1192960.05823462	0	2727350.17273772
1009	13.495	686.57245	DG 40:6|DG 18:0_22:6	[M+NH4]+	null	0.93	True	12.083	686.57178	C43H72O5	DG	LBDXVTOFXXDOGH-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	1009	0	0.00	1.00	0.675	0.664	0.888	4.00	2.00	2.453	237.10	chow_5_pos	686.57233:3206611 687.57699:1443961 688.58166:434204	102.91241:6293 109.10812:10018 117.07608:7354 119.09036:8730 121.10548:15045 123.12183:6674 131.08705:7007 133.10284:6580 163.14784:8499 171.11612:9018 173.13229:9254 181.10165:8633 185.13300:10750 199.14735:6122 201.16425:7537 212.88264:6439 227.17874:10158 232.61397:7117 293.22672:25916 311.23676:34274 341.30524:318453 355.06650:7578 359.02847:6790 360.03333:7770 361.02386:12225 385.27478:55691 429.08392:7585 431.08566:13725 645.14539:6858 651.53137:23224 669.54437:15386 686.19653:26455 686.43597:43064 687.20734:9294	7017.71501744939	14097515.2347669	18737999.0773064	14199089.7210429	19135812.3111867	14582113.2682705	27711635.7716726	11476282.5054227	32151077.78665	26818607.2403841	52502146.2152424	34767400.3524588	50937753.8905259	65723411.0495018	30943251.8090212	45049421.9005711	41430966.8540756	24563624.4971446	27297480.509825	24563624.1018714	0	15003515.6631426	16037541.0884161	13037625.7969995	17149555.1979504	14250010.172943	20480214.3910829	19711446.1259604	12094855.8794969	7017.71501744939	19011440.7095398	43521619.9139726	25474909.702947	0	15970595.539499	0	7291253.38637256	12812470.3274788	1578392.61895226	0	3005812.93479713
